Section,Instructor,TA,Section_TA,Next,Running,Reachout,Reachout_1,Reachout_2,Running_exam,Exam 1,Exam 2,Exam 3,Exam 4,Polling_1,Polling_2,Polling_3,Polling_4,Polling_5,Polling_6,Polling_7,Polling_8,Polling_9,Polling_10,Polling_11,Polling_12,Polling_13,Polling_14,Polling_15,Polling_16,Polling_17,Polling_18,Polling_19,Polling_20,Polling_21,Polling_22,Polling_23,Polling_24,Polling_25,RQ_1,RQ_2,RQ_3,RQ_4,RQ_5,RQ_6,RQ_7,RQ_8,RQ_9,RQ_10,RQ_11,RQ_12,RQ_13,RQ_14,RQ_15,RQ_16,RQ_17,RQ_18,RQ_19,RQ_20,RQ_21,RQ_22,RQ_23,RQ_24,RQ_25,Grade,Minor,c_running,Below,Compliance,Firstgen,Female
1,1,4,104,91,89.29,0,0,0,75,79,75,91,84,1.6,1.34,2,1.75,2,2,2,1.6,2,2,1.78,2,2,2,2,2,2,1.6,2,1.71,2,0,0,1.33,2,1.6,1.78,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,1.78,2,2,2,2,94.19,0,17.79,0,1,1,0
1,1,4,104,90,88.78,0,0,0,78,58,78,90,81,0,0.67,2,2,1.6,2,2,2,2,2,2,2,0,2,1.33,2,2,2,2,1.71,2,2,2,2,2,1.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,94.19,1,17.28,0,1,0,1
2,1,18,218,92,91.73,0,0,0,77,84,77,92,90,2,2,2,2,2,2,2,2,2,2,1.33,1.78,2,2,2,1.6,2,2,2,2,2,2,2,2,2,1.76,2,1.8,2,2,1.46,2,1.8,2,2,2,0,2,1.8,2,1.8,2,1.5,2,1.8,2,2,2,2,2,94.19,0,20.23,0,1,0,1
2,2,23,223,93,89.76,0,0,0,84,84,93,81,87,2,1.6,2,2,1.67,2,2,1.5,1.56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,2,2,2,2,2,2,2,2,2,2,1.6,2,1.8,2,0,1.4,2,0.8,2,1.5,2,94.19,0,18.26,0,1,0,0
3,2,31,331,95,89,0,0,0,87,87,95,86,88,2,1.2,2,2,2,2,2,2,2,2,2,1.67,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,1.84,1.6,2,2,1.75,2,2,2,2,1.8,2,2,1.6,2,1.6,2,2,1.8,2,1.8,0,2,2,94.19,0,17.5,0,1,1,0
3,2,31,331,83,90,0,0,0,86,86,83,90,91,2,1.6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1.8,2,2,2,2,2,1.8,1.82,2,2,1.4,2,1.8,2,2,2,2,2,2,2,2,2,94.19,0,18.5,0,1,0,1
2,1,32,232,90,91.51,0,0,0,73,82,73,90,92,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.71,2,2,1.67,2,1.6,2,2,1.84,1.8,2,2,1.82,2,2,2,1.8,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,1.8,94.19,0,20.01,0,1,1,1
3,2,32,332,83,86,0,0,0,84,84,83,93,92,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,2,2,2,2,0,0,0,2,1.75,1.4,1.8,2,2,2,2,2,94.21,0,14.5,0,1,0,1
1,1,31,131,77,89.52,0,0,0,80,78,80,77,92,2,2,1.33,1.25,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,0.29,2,2,2,2,2,1.8,1.78,2,1.84,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.5,2,2,94.22,0,18.02,0,1,0,1
3,2,32,332,93,89,0,0,0,81,81,93,87,83,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,1.8,2,1.8,94.22,0,17.5,0,1,1,0
2,2,37,237,84,95.53,0,0,0,93,93,84,89,81,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.67,2,2,0,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,94.22,0,24.03,0,1,0,1
2,1,25,225,97,88.08,0,0,0,79,78,79,97,93,1.67,2,2,2,0,2,2,2,2,2,1.33,2,1,2,2,2,2,2,2,2,2,2,2,1.2,2,2,0,1.8,2,2,2,2,2,2,2,0,2,2,2,2,1.8,2,2,2,2,2,1.5,2,2,2,94.23,0,16.58,0,1,1,1
1,1,15,115,90,95.41,0,0,0,91,89,91,90,80,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,1.5,2,2,94.24,0,23.91,0,1,1,0
2,2,35,235,87,92.1,0,0,0,92,92,87,90,83,2,2,2,2,1.33,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,1.16,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,1.78,2,2,1.75,2,94.25,0,20.6,0,1,0,1
2,1,25,225,88,89.14,0,0,0,73,77,73,88,100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,1.5,2,2,2,94.26,0,17.64,0,1,1,1
2,1,18,218,93,91.75,0,0,0,83,75,83,93,95,2,2,2,2,2,2,1.5,2,1.75,0,2,2,2,2,2,2,1.71,0,2,2,2,2,2,2,2,2,1.8,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.27,0,20.25,0,1,1,1
3,2,3,303,84,89,0,0,0,88,88,84,97,97,2,1.6,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.56,1.8,2,2,0,2,1.8,0,2,1.64,2,1.2,2,2,1.8,1.8,1.75,2,1.6,2,1.2,1.6,1.7,1.8,94.29,1,17.5,0,1,0,0
2,2,30,230,90,88.2,0,0,0,89,89,90,85,89,2,2,2,2,2,2,1.67,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,1.56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,94.31,0,16.7,0,1,0,1
1,1,31,131,98,93.27,0,0,0,88,75,88,98,74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,1.75,2,2,94.31,0,21.77,0,1,0,1
3,2,13,313,84,89,0,0,0,89,89,84,89,93,2,2,1.71,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.43,2,2,2,2,2,1.5,2,2,2,1.75,2,2,1.6,2,0,2,2,2,1.8,1.6,1.8,1.8,1.75,2,1.6,1.75,2,2,2,2,94.32,0,17.5,0,1,0,0
1,1,28,128,85,92.35,0,0,0,80,85,80,85,88,2,2,2,1.75,2,2,2,2,2,2,1.78,2,2,2,2,1.5,2,2,2,1.71,0,0,0,0,2,2,1.78,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,94.32,0,20.85,0,1,0,1
2,2,19,219,87,89.31,0,0,0,87,87,87,0,92,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,1.6,2,0,2,0,0,2,2,1.56,2,2,2,2,1.75,2,2,0,2,1.8,2,2,2,2,0,2,1.8,1.75,2,0,2,2,1.75,2,94.33,0,17.81,0,1,0,0
2,2,21,221,83,91.12,0,0,0,86,86,83,77,96,2,1.2,1.6,2,1.33,1.5,1.33,1.5,2,2,2,2,1.33,2,2,2,2,1.6,2,2,1.5,2,0.67,2,2,2,2,2,2,2,2,2,2,1.8,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.33,1,19.62,0,1,0,1
2,2,19,219,87,91.43,0,0,0,88,88,87,0,97,2,2,2,2,2,2,2,2,1.56,2,2,1.5,2,2,2,2,1.33,2,1.75,2,2,2,2,2,0,1.56,2,2,2,1.75,2,1.75,2,1.6,2,1.8,2,2,1.4,2,1.8,1.4,0,0,0,2,2,1,1.75,1.7,94.34,0,19.93,0,1,0,0
3,2,11,311,91,86,0,0,0,87,87,91,94,79,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,1.6,1.75,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1.8,1.75,2,2,2,2,94.35,0,14.5,0,1,0,0
1,1,4,104,84,95.02,0,0,0,89,92,89,84,82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.84,1.78,1.78,1.84,2,2,1.75,2,1.8,2,2,2,2,2,1.4,2,2,2,2,2,2,2,1.75,2,2,94.36,0,23.52,0,1,0,1
1,1,36,136,82,99.49,0,0,0,77,99,77,82,72,2,1.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,94.36,0,27.99,0,1,1,0
1,1,11,111,79,94.77,0,0,0,90,62,90,79,82,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,94.37,0,23.27,0,1,1,0
2,2,16,216,88,81.27,0,0,0,72,72,88,92,87,2,2,2,2,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,1.32,2,1.5,1.75,2,1.8,2,2,2,2,2,2,2,2,2,1.5,2,2,1.6,2,2,2,94.37,0,9.77,0,1,0,1
2,2,16,216,89,83.29,0,0,0,80,80,89,92,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.34,1.75,1.78,1.84,1.75,1.5,2,2,2,1.75,2,1.82,2,1.6,2,1.2,1.4,2,1.5,2,2,1.2,2,1.25,2,94.37,0,11.79,0,1,0,1
3,2,18,318,74,89,0,0,0,81,81,74,93,93,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,0,0,2,0,2,2,1.75,2,2,1.8,2,2,2,2,2,2,2,0,2,2,2,2,2,1.75,2,2,1.75,2,2,2,2,94.37,0,17.5,0,1,1,1
1,1,31,131,90,82.8,0,0,0,73,49,73,90,87,2,2,2,2,2,2,2,2,2,2,2,1.33,0.86,2,2,2,2,2,2,2,2,2,2,2,2,1.84,1.56,1.78,1.68,2,2,2,1.82,1.8,1.5,1.8,2,1.8,2,1.8,2,1.8,1.8,2,2,2,2,1.5,2,2,94.38,0,11.3,0,1,0,0
3,2,8,308,57,88,0,0,0,88,88,57,89,94,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,1,0,1.5,0,2,1.33,2,2,2,1.75,1.78,1.84,1.8,2,2,1.75,2,2,2,2,2,2,2,1.8,2,2,1.5,2,2,2,2,2,2,0,94.39,0,16.5,0,1,0,1
1,1,14,114,79,92.13,0,0,0,86,84,86,79,88,2,1.5,2,2,2,2,1.33,1.2,2,1.67,0,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,1.48,1.54,1.78,2,2,2,1.75,2,0,2,2,2,2,2,2,2,1.8,2,2,2,0,2,1.5,2,2,94.39,0,20.63,0,1,0,1
2,2,3,203,81,90.41,0,0,0,90,90,81,83,92,2,2,1.6,2,1.67,1.5,2,1.5,2,2,2,2,2,2,1.6,2,2,1.6,1.75,2,2,2,2,2,1.5,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,1.75,2,2,2,0,1.75,0,94.4,0,18.91,0,1,0,1
1,1,36,136,91,87.76,0,0,0,76,60,76,91,81,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,1.75,2,1.8,2,2,2,2,2,2,1.8,2,2,2,2,2,2,1.75,1.8,1.8,94.4,0,16.26,0,1,0,1
2,1,25,225,92,93.34,0,0,0,86,69,86,92,88,2,2,2,1.71,2,2,1.5,1.6,2,0,1.33,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,0,2,2,2,1.75,2,2,2,1.82,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,94.41,0,21.84,0,1,1,1
3,2,27,327,83,92,0,0,0,87,87,83,96,82,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1.5,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.42,0,20.5,0,1,0,1
2,2,24,224,82,80.91,0,0,0,71,71,82,96,88,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,0,1.78,0,2,1.84,2,2,1.5,2,2,2,2,2,1.8,0,2,1.8,2,2,1.75,2,1.78,2,1.8,2,2,94.43,1,9.41,0,1,0,0
1,1,38,138,82,93.11,0,0,0,87,71,87,82,87,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,94.44,0,21.61,0,1,0,1
2,2,3,203,91,75.78,0,0,0,68,68,91,85,97,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,1.56,2,0,1.8,2,1.5,1.75,2,0,2,2,2,2,2,2,0,1.8,2,1.75,2,2,2,2,1.75,2,94.45,1,4.28,0,1,0,1
2,1,31,231,92,93.12,0,0,0,81,85,81,92,88,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.45,0,21.62,0,1,1,0
2,1,32,232,92,91.59,0,0,0,70,82,70,92,91,2,1.5,2,2,2,2,0,2,2,1.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,94.45,0,20.09,0,1,1,1
2,2,7,207,84,81.18,0,0,0,86,86,84,98,83,2,0,0,1.67,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,1.75,2,1.5,2,1.33,2,2,0,2,1.34,1.64,2,2,1.75,1.82,1.8,0,2,2,2,2,2,1.8,2,2,2,2,1.54,2,2,1.75,2,94.46,0,9.68,0,1,0,1
3,2,13,313,92,93,0,0,0,89,89,92,0,89,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,0,0,0,2,0,0,2,2,2,2,2,2,1.75,2,2,1.8,2,1.8,2,2,2,1.8,2,1.75,2,1.8,1.75,2,2,2,2,94.47,0,21.5,0,1,0,0
1,1,18,118,93,93.29,0,0,0,88,75,88,93,82,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1.8,2,1.76,1.84,2,2,1.75,2,2,2,1.6,2,2,2,2,1.4,1.8,1.4,1.75,2,1.78,1.6,1.75,1.8,2,94.47,0,21.79,0,1,0,0
2,1,1,201,96,90.81,0,0,0,74,81,74,96,89,1.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.43,2,0,2,2,2,2,1.76,1.84,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,94.48,0,19.31,0,1,1,1
3,2,11,311,84,92,0,0,0,85,85,84,94,85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,1.8,2,2,2,2,1.8,94.48,0,20.5,0,1,0,1
3,2,31,331,83,92,0,0,0,88,88,83,89,89,2,1.6,1.71,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.75,1.56,1.68,1.6,1.75,1.64,2,2,2,2,2,1.8,2,2,2,1.8,2,1.75,2,1.8,2,2,2,2,2,94.49,0,20.5,0,1,1,1
2,2,18,218,86,91.87,0,0,0,88,88,86,81,91,2,2,2,1.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,2,2,2,94.5,0,20.37,0,1,0,0
3,2,18,318,75,91,0,0,0,85,85,75,89,91,2,2,2,2,2,2,2,1.25,2,2,2,2,2,2,2,2,2,2,1.5,1.43,2,2,2,2,2,1.75,2,2,1.8,2,2,2,0,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,0,1.7,2,94.5,0,19.5,0,1,1,0
2,2,37,237,77,91.51,0,0,0,90,90,77,90,89,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.56,1.75,1.32,1.8,1.75,1.5,2,2,1.8,2,2,1.82,1.8,2,2,2,1.8,2,1.75,2,2,2,2,1.5,2,94.51,0,20.01,0,1,0,1
3,2,3,303,78,88,0,0,0,87,87,78,96,93,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.34,2,1.8,2,2,1.5,2,1.75,1.8,2,2,2,1.6,1.4,1.6,1.8,1.75,1.8,1.8,1.75,1.6,1.8,1.7,1.8,94.52,0,16.5,0,1,0,1
2,2,19,219,77,96.37,0,0,0,96,96,77,81,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.56,2,2,2,2,2,1.75,2,2,2,2,1.82,2,2,2,2,2,2,1.5,2,2,2,2,1.75,2,94.52,0,24.87,0,1,0,1
3,2,24,324,77,89,0,0,0,85,85,77,89,96,2,2,1.71,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.34,1.84,1.8,2,2,1.5,1.8,1.75,2,2,2,2,1.8,2,2,2,1.75,2,1.8,2,2,2,2,2,94.52,0,17.5,0,1,0,1
1,1,31,131,89,93.08,0,0,0,82,87,82,89,89,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,1.78,2,1.84,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,94.52,0,21.58,0,1,1,0
3,2,31,331,96,95,0,0,0,94,94,96,78,86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,2,2,1.75,1.78,2,2,2,1.82,1.75,2,1.25,1.6,1.64,1.6,1.2,2,2,2,1.8,1.75,2,1.4,1.75,1,1.8,2,1.2,94.52,0,23.5,0,1,0,0
2,2,19,219,89,89.02,0,0,0,83,83,89,95,82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1.33,0,2,0,1.78,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.8,2,1.75,1.8,2,2,2,1.75,2,94.53,0,17.52,0,1,0,0
2,1,22,222,90,93.91,0,0,0,67,89,67,90,90,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,1.71,2,2,0,2,2,2,2,1.84,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.53,0,22.41,0,1,0,0
2,1,8,208,89,93.31,0,0,0,73,87,73,89,91,2,2,2,1.71,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.78,1.84,2,1.5,2,2,2,1.8,2,2,2,1.8,2,2,2,2,2,2,1.8,2,1.6,2,2,2,2,94.54,0,21.81,0,1,1,1
2,2,23,223,79,94.19,0,0,0,92,92,79,79,95,2,2,2,2,2,2,2,2,2,1.5,2,1.5,2,2,2,2,2,1.6,1.75,2,2,2,0,2,2,1.78,2,2,2,2,1.75,1.25,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,1.5,2,94.54,0,22.69,0,1,1,0
3,2,24,324,85,87,0,0,0,78,78,85,86,97,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.8,2,2,2,2,2,2,1.8,2,2,2,2,1.8,2,1.8,2,2,2,94.54,0,15.5,0,1,0,1
1,1,28,128,94,89.36,0,0,0,72,79,72,94,78,1.6,2,2,2,2.4,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1.78,2,1.84,2,2,2,2,2,2,2,1.82,2,2,2,2,2,2,1.75,2,2,2,1.75,2,2,94.54,0,17.86,0,1,1,1
1,1,9,109,83,96.34,0,0,0,93,60,93,83,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,94.55,0,24.84,0,1,1,1
2,2,17,217,95,90.88,0,0,0,88,88,95,68,84,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1.56,1.25,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,1.8,2,1.75,1.6,1.76,1.6,2,1.5,2,94.55,0,19.38,0,1,1,1
2,2,37,237,91,82.49,0,0,0,73,73,91,78,96,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,1.75,1.32,1.64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.55,0,10.99,0,1,1,0
3,2,1,301,90,92,0,0,0,88,88,90,81,94,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,1.75,2,2,1.8,2,2,2,1.8,2,2,2,2,1.8,2,2,2,2,2,2,1.7,2,94.58,0,20.5,0,1,1,0
3,2,8,308,78,90,0,0,0,83,83,78,89,94,1.33,1.6,2,0.89,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1.68,1.8,2,2,2,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.59,0,18.5,0,1,1,0
1,1,18,118,89,90.92,0,0,0,83,70,83,89,85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,94.59,0,19.42,0,1,0,1
1,1,18,118,76,96.74,0,0,0,72,94,72,76,79,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.48,1.56,2,1.8,2,2,2,2,2,1.75,2,1.82,2,2,2,2,1.8,2,2,2,2,2,1.5,2,2,94.59,0,25.24,0,1,1,1
2,1,18,218,95,93.34,0,0,0,86,80,86,95,86,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1.84,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.5,0,2,2,94.59,0,21.84,0,1,0,1
2,2,18,218,94,87.08,0,0,0,80,80,94,81,90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,2,2,1.75,2,2,2,2,2,2,94.59,0,15.58,0,1,0,1
2,2,22,222,83,91.33,0,0,0,86,86,83,94,85,2,2,2,0,2,2,1.67,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,1.6,2,2,2,94.59,0,19.83,0,1,1,1
2,2,23,223,82,80.31,0,0,0,68,68,82,86,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,2,1.6,2,2,2,94.59,0,8.81,0,1,1,1
2,2,26,226,83,93.98,0,0,0,90,90,83,85,90,2,2,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,94.59,0,22.48,0,1,0,1
1,1,32,132,87,83.16,0,0,0,69,55,69,87,88,1.2,1.34,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1.71,2,2,2,1.33,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,1.8,1.75,2,2,2,1.5,2,2,94.59,0,11.66,0,1,0,1
1,1,35,135,81,91.33,0,0,0,83,64,83,81,89,0.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,2,2,1.8,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,94.59,0,19.83,0,1,0,0
2,2,19,219,91,82.87,0,0,0,73,73,91,84,91,2,1.6,2,2,1.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,2,2,2,1.75,2,1.75,2,1.4,2,2,2,2,2,2,2,1.8,2,2,2,2,1.6,2,2,2,94.6,0,11.37,0,1,0,0
2,2,30,230,91,81.55,0,0,0,73,73,91,85,92,2,2,2,2,1.67,2,2,2,2,2,2,2,2,2,2,1.6,2,1.2,2,2,1.5,2,2,2,2,1.12,2,2,1.16,2,2,2,2,1.8,2,1.8,2,1.6,1.8,2,1.8,1.8,2,1.75,2,2,2,2,1.75,2,94.61,0,10.05,0,1,0,1
1,1,3,103,72,90.59,0,0,0,82,66,82,72,91,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1.48,1.56,1.78,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,94.62,0,19.09,0,1,0,1
3,2,24,324,85,86,0,0,0,75,75,85,89,91,2,2,2,1.78,1.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,1.8,0,2,2,2,2,94.63,0,14.5,0,1,1,1
2,1,32,232,92,93.06,0,0,0,83,85,83,92,89,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,1.75,2,2,2,94.63,0,21.56,0,1,1,1
2,1,20,220,99,87.31,0,0,0,50,73,50,99,95,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.78,2,1.6,1.5,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,94.64,0,15.81,0,1,1,1
